listing_id,borough,neighborhood,address,unit,zip,rent,net_effective_rent,gross_over_3000,no_fee,beds,baths,sqft,building_type,status,available_date,price_changed_at,latitude,longitude,bbl,bin,nearest_station,nearest_lines,nearest_dist_mi,nearest_walk_min,all_nearby_lines,hpd_total,hpd_open,hpd_open_class_c,hpd_rent_impairing_open,ecb_total,ecb_active,ecb_penalty_total,ecb_balance_due,dob_total,dob_open,source_url
5076489,queens,Murray Hill,144-74 Northern Boulevard,8Q,11354,2825,0,false,false,0,1,,RENTAL,ACTIVE,2026-06-17,2026-06-17T22:32:04.000Z,40.764726,-73.820689,4050147502,4622953,Flushing-Main St,7,0.518,10,7,4,0,0,0,9,0,26805,13850,7,0,https://streeteasy.com/building/the-urban/8q
5076002,queens,Flushing,143-36 Barclay Avenue,2J,11355,2325,0,false,false,1,1,775,CO_OP,ACTIVE,2026-06-17,2026-06-17T17:45:21.000Z,40.759192,-73.82205,4050490019,4114708,Flushing-Main St,7,0.337,7,7,230,40,19,1,18,4,8385,2815,35,19,https://streeteasy.com/building/143_36-barclay-avenue-flushing/2j
5076015,queens,Fresh Meadows,73-14 192nd Street,1,11366,2450,0,false,false,1,1,780,HOUSE,ACTIVE,2026-06-17,2026-06-17T17:54:33.000Z,40.733439,-73.78044,4071780013,4154222,Jamaica-179 St,F,1.401,28,F,0,0,0,0,1,0,800,0,0,0,https://streeteasy.com/building/73_14-192-street-fresh_meadows/1
5075394,queens,Forest Hills,107-40 Queens Boulevard,11L,11375,2650,0,false,false,0,1,600,CONDOP,ACTIVE,2026-06-16,2026-06-17T03:44:39.000Z,40.721297,-73.845014,4032397501,4312083,Forest Hills-71 Av,E|F|M|R,0.019,0,E|F|M|R,144,7,1,1,53,0,81291,35781,60,14,https://streeteasy.com/building/lane-towers/11l
5075644,queens,Jamaica Estates,183-03 Hillside Avenue,2D,11432,3500,2917,true,false,1,1,763,RENTAL,ACTIVE,2026-06-17,2026-06-17T14:35:32.000Z,40.71419,-73.77901,4099500064,4000000,Jamaica-179 St,F,0.176,4,F,0,0,0,0,0,0,0,0,0,0,https://streeteasy.com/building/the-183/2d
5075221,queens,Astoria,26-25 4th Street,1008,11102,2950,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-16,2026-06-16T22:21:44.000Z,40.77519,-73.93221,4009090009,4620901,30 Av,N|W,0.796,16,N|W,11,0,0,0,16,0,58750,58750,1,0,https://streeteasy.com/building/the-winslow/1008
5075317,queens,Jackson Heights,32-40 93rd Street,D17,11369,2050,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-16,2026-06-17T00:34:05.000Z,40.757491,-73.875555,4014220024,4034860,90 St-Elmhurst Av,7,0.615,12,7,138,67,27,9,13,0,25775,16875,6,2,https://streeteasy.com/building/32_40-93-street-east_elmhurst/d17
5075324,queens,Jackson Heights,37-25 81st Street,255H,11372,2300,2108,false,false,1,1,,RENTAL,ACTIVE,2026-06-16,2026-06-17T00:59:18.000Z,40.748824,-73.884818,4012920063,4030033,82 St-Jackson Hts,7,0.081,2,7|E|F|M|R,884,39,14,1,19,0,5125,0,20,2,https://streeteasy.com/building/37_25-81-street-jackson_heights/255h
5075497,queens,Astoria,32-87 38th Street,2A,11103,2550,0,false,false,1,1,,THREEFAMILY,ACTIVE,2026-06-17,2026-06-22T17:40:41.000Z,40.757172,-73.921322,4006560103,4010430,Steinway St,M|R,0.042,1,M|R|N|W,9,3,0,0,0,0,0,0,0,0,https://streeteasy.com/building/32_87-38-street-astoria/2a
5075412,queens,Astoria,25-20 47th Street,1,11103,2500,0,false,false,1,1,,THREEFAMILY,ACTIVE,2026-06-16,2026-06-17T03:42:00.000Z,40.764877,-73.906797,4007300053,4013467,Astoria Blvd,N|W,0.673,13,N|W|M|R,0,0,0,0,1,0,0,0,0,0,https://streeteasy.com/building/25_20-47-street-astoria/1
5075416,queens,Jamaica,153-10 88th Avenue,708,11432,2798,2398,false,false,1,1,,RENTAL,ACTIVE,2026-06-19,2026-06-17T03:48:07.000Z,40.70617,-73.80337,4097620010,4623445,Parsons Blvd,F,0.08,2,F|E|J|Z,29,5,3,1,14,0,40725,-4000,1,0,https://streeteasy.com/building/the-88/708
5075410,queens,Jamaica,153-10 88th Avenue,220,11432,3225,2764,true,false,1,1,,RENTAL,ACTIVE,2026-06-19,2026-06-17T03:43:14.000Z,40.70617,-73.80337,4097620010,4623445,Parsons Blvd,F,0.08,2,F|E|J|Z,29,5,3,1,14,0,40725,-4000,1,0,https://streeteasy.com/building/the-88/220
5075404,queens,Jamaica,153-10 88th Avenue,602,11432,2995,2567,false,false,1,1,,RENTAL,ACTIVE,2026-06-19,2026-06-17T03:38:41.000Z,40.70617,-73.80337,4097620010,4623445,Parsons Blvd,F,0.08,2,F|E|J|Z,29,5,3,1,14,0,40725,-4000,1,0,https://streeteasy.com/building/the-88/602
5075167,queens,Astoria,28-04 33rd Street,3,11102,2699,0,false,false,1,1,600,RENTAL,ACTIVE,2026-06-16,2026-06-30T17:18:26.000Z,40.767634,-73.91882,4006190062,4008636,30 Av,N|W,0.109,2,N|W,2,0,0,0,0,0,0,0,1,0,https://streeteasy.com/building/28_04-33-street-astoria/3
5075131,queens,Jamaica Estates,183-03 Hillside Avenue,3C,11432,3100,2777,true,false,0,1,,RENTAL,ACTIVE,2026-06-16,2026-06-16T21:15:57.000Z,40.71419,-73.77901,4099500064,4000000,Jamaica-179 St,F,0.176,4,F,0,0,0,0,0,0,0,0,0,0,https://streeteasy.com/building/the-183/3c
5075156,queens,Jamaica Estates,183-03 Hillside Avenue,2F,11432,3600,3000,true,false,1,1,605,RENTAL,ACTIVE,2026-06-16,2026-06-16T21:34:34.000Z,40.71419,-73.77901,4099500064,4000000,Jamaica-179 St,F,0.176,4,F,0,0,0,0,0,0,0,0,0,0,https://streeteasy.com/building/the-183/2f
5075179,queens,Jamaica Estates,183-03 Hillside Avenue,2G,11432,3200,2800,true,false,0,1,,RENTAL,ACTIVE,2026-06-16,2026-06-16T21:45:20.000Z,40.71419,-73.77901,4099500064,4000000,Jamaica-179 St,F,0.176,4,F,0,0,0,0,0,0,0,0,0,0,https://streeteasy.com/building/the-183/2g
5075175,queens,Woodside,46-10 70th Street,1012,11377,2680,2401,false,false,0,1,,RENTAL,ACTIVE,2026-06-16,2026-06-16T21:30:22.000Z,40.73932,-73.89483,4024327502,4623447,69 St,7,0.479,10,7|E|F|M|R,10,1,0,0,22,0,38750,0,0,0,https://streeteasy.com/building/46_10-70-street-woodside/1012
5075159,queens,Woodside,46-09 69th Street,818,11377,3150,2691,true,false,1,1,,RENTAL,ACTIVE,2026-06-16,2026-06-16T21:21:24.000Z,40.7397,-73.89534,4024320009,4623448,69 St,7,0.449,9,7|E|F|M|R,7,3,2,1,10,0,4375,0,0,0,https://streeteasy.com/building/46_09-69-street-woodside/818
5075099,queens,Rockaway Park,160 Beach 117th Street,2M,11694,2150,0,false,false,1,1,,CO_OP,ACTIVE,2026-06-16,2026-06-16T20:42:00.000Z,40.578525,-73.837247,4162260062,4304796,Rockaway Park-Beach 116 St,A|S,0.14,3,A|S,433,29,2,0,38,1,77925,2500,33,0,https://streeteasy.com/building/160-beach-117-street-rockaway_park/2m
5074925,queens,Jamaica,92-29 Guy R Brewer Boulevard,2212,11433,3290,2820,true,false,1,1,,RENTAL,ACTIVE,2026-06-16,2026-06-16T19:01:47.000Z,40.70386,-73.79596,4101510075,4623723,Jamaica Center-Parsons/Archer,E|J|Z,0.216,4,E|J|Z|F,27,13,1,0,8,0,4375,0,6,1,https://streeteasy.com/building/the-monarch-92_29-guy-r-brewer-boulevard-jamaica/2212
5074853,queens,Astoria,4-34 26th Avenue,310,11102,3312,2650,true,false,0,1,,RENTAL,ACTIVE,2026-06-16,2026-06-16T18:31:23.000Z,40.77545,-73.93157,4009090035,4000000,30 Av,N|W,0.786,16,N|W,0,0,0,0,0,0,0,0,0,0,https://streeteasy.com/building/one-astoria-cove/310
5074815,queens,Astoria,11-05 30th Road,2A,11102,3000,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-16,2026-06-16T18:10:32.000Z,40.771251,-73.933898,4005060029,4518927,30 Av,N|W,0.712,14,N|W,15,7,0,0,24,1,30187,15625,11,2,https://streeteasy.com/building/the-pillar/2a
5074575,queens,Astoria,4-34 26th Avenue,421,11102,3310,2648,true,false,0,1,,RENTAL,ACTIVE,2026-06-16,2026-06-16T15:58:54.000Z,40.77545,-73.93157,4009090035,4000000,30 Av,N|W,0.786,16,N|W,0,0,0,0,0,0,0,0,0,0,https://streeteasy.com/building/one-astoria-cove/421
5073404,queens,Elmhurst,83-02 Cornish Avenue,5C,11373,2250,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-15,2026-06-15T17:07:22.000Z,40.739988,-73.881029,4015440001,4038658,Elmhurst Av,M|R,0.12,2,M|R|7,29,1,0,0,5,0,0,0,15,0,https://streeteasy.com/building/83_02-cornish-avenue-elmhurst/5c
5074344,queens,Jamaica,178-02 Hillside Avenue,309,11432,2925,0,false,false,1,1,738,RENTAL,ACTIVE,2026-06-16,2026-06-16T13:49:08.000Z,40.71208,-73.784529,4099137501,4212276,Jamaica-179 St,F,0.014,0,F,32,2,1,0,20,1,24185,2500,45,4,https://streeteasy.com/building/q-east-178_02-hillside-avenue-jamaica/309
5073260,queens,Ditmars-Steinway,21-43 23rd Street,1,11105,2650,0,false,false,1,1,,THREEFAMILY,ACTIVE,2026-06-15,2026-06-15T15:54:46.000Z,40.780597,-73.914517,4008790017,4019568,Astoria-Ditmars Blvd,N|W,0.396,8,N|W,0,0,0,0,2,0,2800,0,0,0,https://streeteasy.com/building/21_43-23-street-astoria/1
5074075,queens,Flushing,43-70 Kissena Boulevard,18G,11355,2600,0,false,false,1,1,785,RENTAL,ACTIVE,2026-06-15,2026-06-16T02:17:08.000Z,40.753629,-73.823574,4051370102,4115906,Flushing-Main St,7,0.506,10,7,156,15,12,0,28,0,4575,0,54,1,https://streeteasy.com/building/43_70-kissena-boulevard-flushing/18g
5074055,queens,Flushing,43-23 Colden Street,11L,11355,2100,0,false,false,0,1,534,RENTAL,ACTIVE,2026-06-15,2026-06-16T01:23:14.000Z,40.752945,-73.824577,4051370005,4115898,Flushing-Main St,7,0.525,10,7,103,7,3,0,43,0,14630,0,66,1,https://streeteasy.com/building/43_23-colden-street-flushing/11l
5060631,queens,Far Rockaway,10-11 Nameoke Street,2B,11691,2100,0,false,false,1,1,,HYBRID,ACTIVE,2026-06-02,2026-06-03T01:56:44.000Z,40.603073,-73.749113,4155577501,4311017,Far Rockaway-Mott Av,A,0.287,6,A,230,62,26,3,37,1,39555,1250,41,15,https://streeteasy.com/building/10_11-nameoke-street-far_rockaway/2b
5073812,queens,Jamaica,92-27 160th Street,2116,11433,2700,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-17,2026-06-15T20:41:12.000Z,40.70308,-73.79818,4101010150,4622954,Jamaica Center-Parsons/Archer,E|J|Z,0.089,2,E|J|Z|F,4,4,0,0,45,1,82187,-3375,22,1,https://streeteasy.com/building/one-archer/2116
5073809,queens,Jamaica,92-27 160th Street,1407,11433,2650,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-15,2026-06-15T20:37:58.000Z,40.70308,-73.79818,4101010150,4622954,Jamaica Center-Parsons/Archer,E|J|Z,0.089,2,E|J|Z|F,4,4,0,0,45,1,82187,-3375,22,1,https://streeteasy.com/building/one-archer/1407
5073795,queens,Jamaica,92-27 160th Street,317,11433,3025,2647,true,false,1,1,,RENTAL,ACTIVE,2026-06-15,2026-06-15T20:32:03.000Z,40.70308,-73.79818,4101010150,4622954,Jamaica Center-Parsons/Archer,E|J|Z,0.089,2,E|J|Z|F,4,4,0,0,45,1,82187,-3375,22,1,https://streeteasy.com/building/one-archer/317
5073785,queens,Jamaica,92-27 160th Street,1517,11433,2600,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-15,2026-06-15T20:19:57.000Z,40.70308,-73.79818,4101010150,4622954,Jamaica Center-Parsons/Archer,E|J|Z,0.089,2,E|J|Z|F,4,4,0,0,45,1,82187,-3375,22,1,https://streeteasy.com/building/one-archer/1517
5073744,queens,Jamaica,92-27 160th Street,315,11433,2500,0,false,false,0,1,,RENTAL,ACTIVE,2026-06-22,2026-06-15T20:09:34.000Z,40.70308,-73.79818,4101010150,4622954,Jamaica Center-Parsons/Archer,E|J|Z,0.089,2,E|J|Z|F,4,4,0,0,45,1,82187,-3375,22,1,https://streeteasy.com/building/one-archer/315
5073723,queens,Woodside,40-35 70th Street,2,11377,2500,0,false,false,1,1,950,THREEFAMILY,ACTIVE,2026-06-15,2026-06-15T19:46:29.000Z,40.745412,-73.894991,4013020010,4461960,69 St,7,0.089,2,7|E|F|M|R,12,1,0,0,0,0,0,0,0,0,https://streeteasy.com/building/40_35-70-street-woodside/2
5070872,queens,Astoria,14-42 31st Drive,1B,11106,2850,0,false,false,1,1,,FOURFAMILY,ACTIVE,2026-08-01,2026-06-15T19:33:27.000Z,40.766326,-73.931719,4005310052,4005827,Broadway,N|W,0.438,9,N|W,0,0,0,0,0,0,0,0,0,0,https://streeteasy.com/building/14_42-31-drive-astoria/1b
5073425,queens,Kew Gardens Hills,75-25 153rd Street,444,11367,2000,1833,false,false,0,1,,RENTAL,ACTIVE,2026-06-15,2026-06-15T17:11:20.000Z,40.725706,-73.812591,4068090001,4531846,Briarwood,E|F,1.164,23,E|F,240,110,17,8,49,21,61705,48000,103,19,https://streeteasy.com/building/the-opal/444
5073383,queens,Briarwood,81-09 134th Street,7F,11435,2500,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-15,2026-06-15T17:00:50.000Z,40.714758,-73.823629,4096630020,4206530,Kew Gardens-Union Tpke,E|F,0.333,7,E|F,544,174,63,8,86,3,145437,7320,102,2,https://streeteasy.com/building/81_10-135-street-briarwood/7f
5069886,queens,Jackson Heights,35-53 82nd Street,6G,11372,2875,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-11,2026-06-11T14:52:39.000Z,40.750294,-73.884153,4014560046,4035817,82 St-Jackson Hts,7,0.17,3,7|E|F|M|R,25,0,0,0,5,0,4900,0,14,0,https://streeteasy.com/building/35_53-82-street-jackson_heights/6g
5073211,queens,Rego Park,97-10 62nd Drive,9F,11374,2700,0,false,false,1,1,,CO_OP,ACTIVE,2026-06-15,2026-06-15T16:46:15.000Z,40.732371,-73.861047,4020860050,4431951,63 Dr-Rego Park,M|R,0.151,3,M|R,182,36,11,1,10,1,3500,0,27,0,https://streeteasy.com/building/97_10-62nd-drive-rego_park/9f
5072766,queens,Bayside,216-18 39th Avenue,1,11361,2700,0,false,false,1,1.5,,TWOFAMILY,ACTIVE,2026-07-01,2026-06-30T22:31:27.000Z,40.766057,-73.766434,4062490019,4312403,Flushing-Main St,7,3.271,65,7|F,0,0,0,0,2,1,6500,5360,0,0,https://streeteasy.com/building/216_18-39-avenue-bayside/1
5070426,queens,Jamaica,92-29 Guy R Brewer Boulevard,723,11433,2810,2409,false,false,1,1,,RENTAL,ACTIVE,2026-06-11,2026-06-14T20:17:13.000Z,40.70386,-73.79596,4101510075,4623723,Jamaica Center-Parsons/Archer,E|J|Z,0.216,4,E|J|Z|F,27,13,1,0,8,0,4375,0,6,1,https://streeteasy.com/building/the-monarch-92_29-guy-r-brewer-boulevard-jamaica/723
5072768,queens,Kew Gardens Hills,75-25 153rd Street,307,11367,2700,2250,false,false,1,1,558,RENTAL,ACTIVE,2026-06-14,2026-06-14T19:29:32.000Z,40.725706,-73.812591,4068090001,4531846,Briarwood,E|F,1.164,23,E|F,240,110,17,8,49,21,61705,48000,103,19,https://streeteasy.com/building/the-opal/307
5072673,queens,Long Island City,36-06 30th Street,B31,11106,2700,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-14,2026-06-26T13:43:49.000Z,40.756844,-73.930958,4003420024,4004140,36 Av,N|W,0.056,1,N|W|M|R,55,8,2,2,52,13,41230,-250,27,9,https://streeteasy.com/building/36_06-30-street-astoria/b31
5072392,queens,Jamaica,153-30 89th Avenue,422,11432,2620,0,false,false,0,1,559,RENTAL,ACTIVE,2026-06-16,2026-06-13T17:03:23.000Z,40.705223,-73.802245,4097557501,4208831,Parsons Blvd,F,0.157,3,F|E|J|Z,49,6,2,2,86,0,81255,-3375,124,3,https://streeteasy.com/building/moda-153_30-89th-avenue-jamaica/422
5072328,queens,Astoria,21-03 25th Road,2,11102,2600,0,false,false,1,1,,HOUSE,ACTIVE,2026-06-13,2026-06-30T19:51:22.000Z,40.774025,-73.92415,4008830014,4019789,Astoria Blvd,N|W,0.411,8,N|W,0,0,0,0,0,0,0,0,0,0,https://streeteasy.com/building/21_03-25-road-astoria/2
5071966,queens,Lindenwood,86-29 155th Avenue,6G,11414,2000,0,false,false,0,1,,CO_OP,ACTIVE,2026-06-12,2026-06-12T21:38:56.000Z,40.665729,-73.848175,4114460050,4434872,Aqueduct-N Conduit Av,A,0.742,15,A,85,51,2,12,6,0,600,-350,22,0,https://streeteasy.com/building/86_29-155-avenue-howard_beach/6g
5067985,queens,Bayside,42-28 Bell Boulevard,2R,11361,2300,0,false,false,1,1,,MIXED_USE,ACTIVE,2026-07-01,2026-06-15T14:07:30.000Z,40.762011,-73.770472,4062840036,4138221,Flushing-Main St,7,3.036,61,7|F,0,0,0,0,1,0,500,0,3,0,https://streeteasy.com/building/42_22-bell-boulevard-bayside/2r
5071712,queens,Ridgewood,1825 Summerfield Street,C1,11385,2731,0,false,false,1,1,,RENTAL,ACTIVE,2026-07-01,2026-06-23T18:45:58.000Z,40.698618,-73.898968,4035770050,4086377,Halsey St,L,0.32,6,L|M,11,2,2,2,0,0,0,0,3,0,https://streeteasy.com/building/1825-summerfield-street-ridgewood/c1
5071301,queens,Astoria,2-24 26th Avenue,620,11102,2950,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-12,2026-06-25T13:39:34.000Z,40.77624,-73.93411,4009140022,4621019,96 St,Q,0.855,17,Q|N|W,6,0,0,0,4,0,11025,-1200,0,0,https://streeteasy.com/building/astor-on-third-ii/620
5071306,queens,Astoria,2-24 26th Avenue,622,11102,2950,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-12,2026-06-25T13:39:17.000Z,40.77624,-73.93411,4009140022,4621019,96 St,Q,0.855,17,Q|N|W,6,0,0,0,4,0,11025,-1200,0,0,https://streeteasy.com/building/astor-on-third-ii/622
5071313,queens,Astoria,2-24 26th Avenue,405,11102,2950,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-12,2026-06-12T14:54:32.000Z,40.77624,-73.93411,4009140022,4621019,96 St,Q,0.855,17,Q|N|W,6,0,0,0,4,0,11025,-1200,0,0,https://streeteasy.com/building/astor-on-third-ii/405
5071321,queens,Astoria,2-24 26th Avenue,407,11102,2950,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-12,2026-06-12T15:00:53.000Z,40.77624,-73.93411,4009140022,4621019,96 St,Q,0.855,17,Q|N|W,6,0,0,0,4,0,11025,-1200,0,0,https://streeteasy.com/building/astor-on-third-ii/407
5071535,queens,Kew Gardens,123-25 82nd Avenue,3K,11415,2650,0,false,false,1,1,,CO_OP,ACTIVE,2026-06-12,2026-06-12T17:04:53.000Z,40.712763,-73.828111,4033587501,4312090,Kew Gardens-Union Tpke,E|F,0.118,2,E|F,150,65,19,2,26,7,43825,0,45,6,https://streeteasy.com/building/123_25-82-avenue-kew_gardens/3k
5071397,queens,Jamaica,88-15 179th Street,513,11432,2249,0,false,false,1,1,756,RENTAL,ACTIVE,2026-06-12,2026-06-12T15:41:13.000Z,40.71205,-73.783973,4099140030,4212308,Jamaica-179 St,F,0.025,1,F,56,1,0,0,2,0,2850,0,8,0,https://streeteasy.com/building/88_15-179-street-jamaica/513
5071418,queens,Astoria,29-10 21st Street,703,11102,3267,2995,true,false,1,1,,RENTAL,ACTIVE,2026-06-15,2026-06-30T21:16:23.000Z,40.77041,-73.9278,4005370043,4000000,30 Av,N|W,0.406,8,N|W,0,0,0,0,0,0,0,0,0,0,https://streeteasy.com/building/29_10-21-street-astoria/703
5070934,queens,Elmhurst,74-02 43rd Avenue,7,11373,2400,0,false,false,1,1,,CO_OP,ACTIVE,2026-07-01,2026-06-12T05:47:10.000Z,40.742078,-73.890229,4015200005,4037714,Jackson Hts-Roosevelt Av/74 St-Broadway,7|E|F|M|R,0.268,5,7|E|F|M|R,52,11,4,1,13,0,10370,-1250,25,4,https://streeteasy.com/building/74_02-43-avenue-elmhurst/7
5070893,queens,Briarwood,84-19 Lander Street,1A,11435,1850,0,false,false,0,1,450,RENTAL,ACTIVE,2026-06-11,2026-06-12T00:11:25.000Z,40.71314,-73.8154,4097160116,4207880,Briarwood,E|F,0.323,6,E|F,0,0,0,0,1,0,0,0,0,0,https://streeteasy.com/building/84_19-lander-street-jamaica/1a
5070356,queens,Jamaica,92-29 Guy R Brewer Boulevard,1322,11433,2855,2447,false,false,1,1,,RENTAL,ACTIVE,2026-06-11,2026-06-11T19:10:16.000Z,40.70386,-73.79596,4101510075,4623723,Jamaica Center-Parsons/Archer,E|J|Z,0.216,4,E|J|Z|F,27,13,1,0,8,0,4375,0,6,1,https://streeteasy.com/building/the-monarch-92_29-guy-r-brewer-boulevard-jamaica/1322
5067911,queens,Astoria,29-10 21st Street,803,11102,2891,2650,false,false,0,1,,RENTAL,ACTIVE,2026-06-09,2026-06-30T21:20:39.000Z,40.77041,-73.9278,4005370043,4000000,30 Av,N|W,0.406,8,N|W,0,0,0,0,0,0,0,0,0,0,https://streeteasy.com/building/29_10-21-street-astoria/803
5068560,queens,Ditmars-Steinway,23-61 23rd Street,1G,11105,2495,0,false,false,1,1,800,THREEFAMILY,ACTIVE,2026-08-01,2026-06-10T15:23:00.000Z,40.776551,-73.919412,4008750018,4019245,Astoria-Ditmars Blvd,N|W,0.386,8,N|W,0,0,0,0,1,0,0,0,0,0,https://streeteasy.com/building/23_61-23-street-astoria/1g
5068518,queens,Kew Gardens,132-77 Metropolitan Avenue,5E,11418,3050,2396,true,false,0,1,,RENTAL,ACTIVE,2026-06-10,2026-06-10T14:45:39.000Z,40.70288,-73.8176,4092850090,4619099,Jamaica-Van Wyck,E,0.019,0,E|F,3,3,3,1,12,0,14000,0,0,0,https://streeteasy.com/building/the-metropolitan-132_77-metropolitan-avenue-kew_gardens/5e
5068296,queens,Astoria,30-95 29th Street,5A,11102,2995,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-10,2026-06-21T18:11:54.000Z,40.765247,-73.924712,4005900023,4007591,30 Av,N|W,0.193,4,N|W,32,0,0,0,1,0,2500,0,1,0,https://streeteasy.com/building/30_95-29-street-astoria/5a
5067516,queens,Kew Gardens,84-47 118th Street,4C,11415,2203,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-09,2026-06-10T01:01:05.000Z,40.702912,-73.832829,4092340034,4192901,121 St,J|Z,0.249,5,J|Z|E|F,78,6,3,0,11,0,4050,0,17,1,https://streeteasy.com/building/84_47-118-street-kew_gardens/4c
5068302,queens,Flushing,39-16 Prince Street,8D,11354,3000,0,false,false,1,1,500,HYBRID,ACTIVE,2026-06-10,2026-06-10T11:27:52.000Z,40.759064,-73.832282,4049737501,4539244,Flushing-Main St,7,0.09,2,7,8,0,0,0,35,5,37725,8750,75,0,https://streeteasy.com/building/39_16-prince-street-flushing/8d
5065706,queens,Ditmars-Steinway,20-64 21st Street,1C,11105,2475,0,false,false,1,2,,RENTAL,ACTIVE,2026-06-08,2026-06-08T10:27:22.000Z,40.782805,-73.914366,4008930080,4620104,Astoria-Ditmars Blvd,N|W,0.541,11,N|W,188,7,2,0,0,0,0,0,0,0,https://streeteasy.com/building/20_53-20-street-astoria/1c
5068018,queens,Jamaica,92-29 Guy R Brewer Boulevard,1520,11433,2820,2417,false,false,1,1,,RENTAL,ACTIVE,2026-06-09,2026-06-09T21:29:45.000Z,40.70386,-73.79596,4101510075,4623723,Jamaica Center-Parsons/Archer,E|J|Z,0.216,4,E|J|Z|F,27,13,1,0,8,0,4375,0,6,1,https://streeteasy.com/building/the-monarch-92_29-guy-r-brewer-boulevard-jamaica/1520
5067886,queens,Sunnyside,48-15 43rd Avenue,3,11104,2295,0,false,false,1,1,,MIXED_USE,ACTIVE,2026-06-13,2026-07-01T20:21:08.000Z,40.744804,-73.915788,4001350003,4001175,52 St,7,0.151,3,7,23,5,0,0,0,0,0,0,2,0,https://streeteasy.com/building/48_15-43-avenue-sunnyside/3
5067868,queens,Jackson Heights,37-30 73rd Street,1D,11372,2800,2683,false,false,1,1,650,CO_OP,ACTIVE,2026-06-09,2026-06-09T20:05:00.000Z,40.747995,-73.892908,4012830016,4029772,Jackson Hts-Roosevelt Av/74 St-Broadway,7|E|F|M|R,0.066,1,7|E|F|M|R,83,27,7,4,14,2,18810,17280,45,3,https://streeteasy.com/building/37_30-73-street-jackson_heights/1d
5067729,queens,Briarwood,141-35 Pershing Crescent,2A,11435,2400,0,false,false,1,1,600,FOURFAMILY,ACTIVE,2026-07-09,2026-06-09T18:55:29.000Z,40.712219,-73.816283,4097140013,4530970,Briarwood,E|F,0.245,5,E|F,8,4,0,0,1,0,1000,0,0,0,https://streeteasy.com/building/141_35-pershing-crescent-jamaica/2a
5067413,queens,Murray Hill,144-74 Northern Boulevard,7C,11354,2875,0,false,false,0,1,,RENTAL,ACTIVE,2026-06-09,2026-06-09T16:27:52.000Z,40.764726,-73.820689,4050147502,4622953,Flushing-Main St,7,0.518,10,7,4,0,0,0,9,0,26805,13850,7,0,https://streeteasy.com/building/the-urban/7c
5067216,queens,North Corona,103-14 Northern Boulevard,7B,11368,2850,0,false,false,1,1,604,RENTAL,ACTIVE,2026-06-09,2026-06-09T15:30:53.000Z,40.75738,-73.86519,4017180005,4623460,103 St-Corona Plaza,7,0.53,11,7,6,0,0,0,14,0,29990,0,13,0,https://streeteasy.com/building/103_14-northern-boulevard-corona/7b
5067169,queens,Jackson Heights,91-09 Roosevelt Avenue,731,11372,2995,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-09,2026-06-09T14:34:15.000Z,40.74881,-73.87515,4014797501,4036413,90 St-Elmhurst Av,7,0.07,1,7,13,12,12,6,20,0,27240,0,7,0,https://streeteasy.com/building/the-jax/731
5066902,queens,Rockaway Park,148 Beach 116th Street,804,11694,2800,2585,false,false,0,1,,RENTAL,ACTIVE,2026-06-09,2026-06-13T04:11:52.000Z,40.578662,-73.836011,4161880028,4303939,Rockaway Park-Beach 116 St,A|S,0.15,3,A|S,1,0,0,0,36,0,78010,54870,11,0,https://streeteasy.com/building/crystal-at-rockaway-park/804
5066579,queens,Jamaica,152-11 89th Avenue,1035,11432,2400,2057,false,false,0,1,426,RENTAL,ACTIVE,2026-06-08,2026-06-08T20:45:35.000Z,40.70548,-73.80488,4096950014,4438669,Parsons Blvd,F,0.11,2,F|E|J|Z,137,63,7,8,106,3,149372,465,283,4,https://streeteasy.com/building/parkhill-city-phase-ll/1035
5066575,queens,Jamaica,152-11 89th Avenue,729,11432,2300,2136,false,false,0,1,448,RENTAL,ACTIVE,2026-06-08,2026-06-08T20:41:40.000Z,40.70548,-73.80488,4096950014,4438669,Parsons Blvd,F,0.11,2,F|E|J|Z,137,63,7,8,106,3,149372,465,283,4,https://streeteasy.com/building/parkhill-city-phase-ll/729
5066499,queens,Astoria,32-15 35th Street,F6,11106,3000,0,false,false,1,1,,RENTAL,ACTIVE,2026-06-25,2026-06-25T14:58:55.000Z,40.75995,-73.92233,4006460030,4009694,Steinway St,M|R,0.18,4,M|R|N|W,22,7,3,2,3,0,0,0,19,1,https://streeteasy.com/building/32_15-35-street-astoria/f6
